text,anotacion,id
"Alguien me dijo que su hospitalización por #Covid_19mx costo $10millones, la de otro colega costo $17millones, y así pueden ser las cuentas hospitalarias por atención de #COVID19",0,1376779628724039681
Reiventarse o Morir! @uanl @FIME_Oficial #QuedateEnCasa #covid_19mexico @Tu_IMSS #hospitales #DistanciamientoSocial https://t.co/UMAUoN34KC,0,1243576332811984897
https://t.co/lifNj8hmEp Hablando del miedo.... #MIEDO #Covid_19 #COVID19 #fueramiedo,0,1353919596953219072
"Finalmente después de 2 semanas intentando acomodar las piezas, el manuscrito está listo 🙌🏻. #COVID19 y #Tabasco",0,1309545428963082241
"Quedate en casa, asi como tu ex se quedo con el que te dijo que nada que ver. #QuedateEnCasa #COVID19",-1,1274655337916829698
La vacuna contra Covid-19 ya se está aplicando en Estados Unidos. Se espera que entre mayo y junio del 2021 se encuentre disponible en farmacias y supermercados.  https://t.co/24W923QB4v,1,1339890040340701185
"@alfredoreyes100 @Claudiashein @C5_CDMX @GobiernoMX @Alcaldia_Coy Iztapalapa siempre es la primera en irse el agua y la última en tenerla, ahora también con las vacunas, pero esa espera sería recompensada, si nos toca la vacuna Sputnik V",1,1374035772613988355
"Hola @IPN_MX muy bonito su comunicado y todo, pero mi papá es empleado administrativo con mas de 65 años de edad (vulnerable a COVIT-19) y mañana lo citaron para ir a trabajar ¿qué onda con eso? yo no lo visito por seguridad!!! RT please. #Covid_19 https://t.co/88Fiq7xyCK",-1,1240804840139304960
ENTÉRATE 🚨 #COVID19   En Jalisco disminuyó la tasa de hospitalizados (566 casos)   Pero AUMENTARON los casos positivos (364 por millón de habitantes)   Otra semana sin botón de emergencia. https://t.co/7y4X5024qE,1,1317982879012487168
"@Andreal86 @Guilletas @ChumelTorres Se han aplicado hasta 5 millones en una semana, con las semanas nacional de vacunacion.  Llevamos más de 2 meses y 2.5 millones de vacunas.  Los simulacros no sirven cuando la ineptitud es grande.",1,1368767266754424832
"Rebrotes COVID-19: en Nuevo León, Chihuahua y Durango se registran aumento de casos- Uno TV https://t.co/ox5o1S0vGu",-1,1317660013792534529
"Hay que investigar al director. Hay mucho personal infectado con Covid-19. ¿QUE ESTÁ PASANDO?  @HLGatell @SSalud_mx @OctavioRomero_O Acostumbrarse a morir, pide el director del hospital de Pemex en Poza Rica https://t.co/zlWVDTsHmL vía @Diario Vanguardia de Veracruz",-1,1288320030006886401
"""parece que va del 40% al 70% más [altamente] transmisible""   https://t.co/WCqQhvR0D4",0,1340696028077559815
Ahorita hablar con alguien sobre el tema del covid es saber que por sus huevos lo que el diga es real así sean puras idioteces irreales.,-1,1253514740422209543
Apenas iniciaba el gym y ya cerraron por el COVID-19.,-1,1240489021094219776
"#EnFamiliaVenceAlCovid Al covid hay que vencerlo con perseverancia, en familia y en la comodidad del hogar. https://t.co/rI3JSWFisI",0,1257014250838437888
"@jgnaredo @lopezobrador_ Consideras que AMLO está mintiendo y que no tiene Covid-19 o que realmente si está contagiado de Coronavirus?   Difundan y compartan, incluyan a los chairos para hacer más democrática la encuesta.  https://t.co/7VeFBBegi8",-1,1353555700098719750
Plebes casi tengo mi primer pleito con la @stepycr y todo por culpa del maldito covid.,-1,1350210032202207232
Hoy día te invitamos a que cortes esta ola de contagios #COVID19  y  te sumes a Nuestro Programa de Salud que realiza Nuestro Líder Nacional por la Salud @IsaiasSiCumple   en el  operativos de sanitización de Vehículos @CROC_Nacional @davidoq @Mx_Diputados #ServicioTotalmenteGrat https://t.co/qTvKU9RAid,0,1363153389622861828
"Una porra para el campeón “Popochas” Fotos texto IG: beethovenanzaldo  San Rafael, delegación del municipio de Tlalmanalco, en el Estado de México, es uno de los lugares donde el Covid-19 ha golpeado a la población… https://t.co/m8AGGGdYHf",0,1282471580191383552
Sin ganas de salir de casa por #Covid19 🏠 llamanos no te arriesgues  y la frescura y el sabor de Las Palapas Restaurante de Mariscos Las Palapas llega por #Sabrosón.🐟😋🦐🦀🐚🐙🐠 Descarga nuestra App o visita nuestra página web  https://t.co/wYm6dGWlYU https://t.co/Lb3RkkSHGE https://t.co/hQuiLnfsNV,0,1245824325636284416
"@Vincent_Vader @lopezobrador_ Si, tu mamá y tu papa. Pero ya se los llevará el covid 19, no te preocupes",-1,1263278885283794944
"Ya estoy hasta la madre del covid, perdoname twitter por mi exaltación pero AMLO eres un hijo de perra, Esto no hubiera sido tan grave si hubieras cerrado fronteras y no hubieras dicho lo de Fuchi Kk y lo de tu estampa esa y valiéndote v El Pinché #COVIDー19 #Amlo @lopezobrador_",-1,1278947956616503297
Hora de sonar al buen Beto...  #orchestra #mydream #mylife #percussion #percussionist #timpani #instamusic #instamoment #instadrum #instapic #instalove #orchestralove #covid_19 #covidorchestra en San Pedro Garza García https://t.co/QQKDTiTB5Y,0,1327630805737365504
"El país en crisis, COVID-19 a la alza, Oaxaca sumando muertos, violencia en aumento y el imbécil de @lopezobrador_ haciendo gala de su necedad e ignorancia https://t.co/eTO0OQqlZA",-1,1276372019622359043
Los jugadores del @realmadrid guardaron un minuto silencio en señal de luto por la víctimas del #COVID__19 https://t.co/rUuqSkwsu0,1,1265674033959440384
El otro día me peleé por aquí con un sujeto que me dijo que yo era estúpida si creía que el aislamiento iba a eliminar los casos de Covid 19. Y pues le contesté que el fin del aislamiento era reducir la curva de contagios para darle tiempo al sistema de salud y poder atender...,-1,1245851983736721409
"Sitio oficial en español de la vacuna rusa Sputnik, para conocer todos sus detalles y avances. https://t.co/q58e0D0KKK",0,1296633927273046017
"En un viernes sin covid, hubiera llegado hasta la madre de la escuela pero con toda la actitud de salir a perrear hasta el subsuelo.",0,1314777883622113280
Pues en Guerra Mundial Z (la peli) no le fue muy bien a Israel con eso de cerrar su frontera. 👉 https://t.co/MLZRKZifZJ,0,1237253750512742406
"Hoy en el #DiaMundialCruzRoja agradecemos a todos los voluntarios en el frente de batalla contra el COVID-19, por su incansable labor, mi eterna admiración y respeto! #QueSiganLosAplausos #RedCrossDay https://t.co/wwvsjr3kh9",1,1258772538840186887
Entrevista con @JoseNarroR sobre el Coronavirus Covid-19 en México. @omardeportes @ciudadanochihua https://t.co/pmSJIy589j,0,1255960592264790016
"Primero dicen que se ocupa la vacuna contra el #Covid19, ahora resulta que dice #Fauci que no va a servir contra el #virus. #Valparaisozacatecas en Valparaíso, Zacatecas https://t.co/d6Kpe9TO5g",-1,1260554554522902528
Ven como es mentira su covid ?ratas https://t.co/8KDt6bRaEr,-1,1270103046207483904
¿Y si todos aprendemos el lenguaje de señas y pum en 15 días se acaba la covid19? https://t.co/OXpNZD7CEJ,0,1318176490522017794
La única sorpresa que quiero del mes de Agosto es que ya esté lista la vacuna y que por favor el virus ya no se extienda.,1,1289453881588473857
"Quizá el #Coronavirusmexico no me mate, pero tener a los hijos un mes completo en casa sin salir? Eso si es como una sentencia de muerte. #Covid_19mx #CoronavirusMx #COVID19",-1,1238923667414736896
#SNTEaTuLado 🙋‍♀️👨‍🏫  🔴 Mtro. Alfonso Cepeda Salas  🤙Reafirma #SNTE compromiso con maestros✔️ alumnos✔️ médicos✔️ y gobierno✔️ ante pandemia por #COVID19: Nada nos detiene... Con el #SNTEducacionAdelante al 💯  MENSAJE 👇👇👇 👉 https://t.co/1Wx64uN2eU 👈 https://t.co/IXBoW1JNxw,0,1252313877745938432
2020 en resumen... #COVID19 https://t.co/ctg2lP2V3X,-1,1344782652881031168
😷 Ningún estado del país en semáforo rojo por Covid-19 🚦   • La Secretaría de Salud dio a conocer el semáforo epidemiológico que aplicará para los siguientes 15 días 👇🏽 https://t.co/aN9DJts5OF,0,1365498368303235072
"@Reporte_Indigo @Lourdes03443154 @samuel_garcias Es tal la soberbia que le valen madre las pandemias los avisos de la SSA que como representante popular debería de respetar, eso sí unos días antes muy prepotente  se presentó a la cámara de senadores, reclamando por las medidas adoptadas en la contingencia covid,19 #RedAMLOVE",-1,1243987069942157313
@SSalud_mx @GobiernoMX @COFEPRIS : Comercialización de la Vacuna COVID-19 - ¡Firma la petición! https://t.co/mX0d6Edcqv via @Change_Mex,0,1349172039777714177
@jvillalpandoc @juanburgos Es que le dio covid porque es corrupto y ratero! Jajaja todo mal...,-1,1269841719459229697
"A chinga, que no era el de los “8 pasos contra el COVID” o algo así? https://t.co/kL2gOviXjY",0,1340814795239550976
Hospital Naval de Veracruz se dedicará únicamente a atender COVID-19: Semar https://t.co/vN433FGPEw,0,1257492593857961984
Con el pinshi jet lag que me ando cargando y un we quiere que le explique el COVID-19 versus la enzima convertidora de angiotensina... hasta mañana 😴,0,1240838957140770818
"Y después de 10 días recibiendo sólo resultados positivos para SARS-Cov2, hoy uno de mis pacientes dio negativo y prácticamente desaparición de síntomas. No todo es Covid, pero ante la sospecha, aislar y descartar. 🦠 https://t.co/1GraIfFZvT",1,1342528556375683072
@albertogmartin4 @ANPNL05 EN POCAS PALABRAS MUCHOS SE ENFERMARON DEL COVID Y NO PUDIERON UTILIZAR SUS AHORROS DE SU AFORE POR CULPA DE LOS BANQUEROS CORRUPTOS QUE TE LO RETIENEN PARA QUE NO LO UTILICES PERO ELLOS SI LO PUEDEN UTILIZAR Y NO TE AVISAN PARA QUE LO VAN UTILIZAR Y TE PAGAN POCOS INTERESES,-1,1261862623538302984
#SNTEsalud ⚕️  🤔 Sabes por qué el perro 🐶 es el mejor amigo del hombre 🐕🚶‍♀️ y cómo te puede ayudar en esta #Cuarentena #coronavirus #COVID19 🦠❓ Si tienes una mascota ésta puede ayudarte a relajarte 😉 y disminuir la ansiedad 😰  #QuedateEnCasa  #FEDESSP #ACS https://t.co/0bhvrcaCd5,0,1265364493904891904
"¡#Jueves  y ya está lista la información #ParaEmpezarElDía! 📰   😷 México supera los 100 mil contagios de Covid-19  🚨 Detienen a Enrique, agresor de Michel Ivonne  ⚠️#HoyNoCircula terminación 1 y 2 https://t.co/UOZMgnwv8e",-1,1268522482513833987
"La cosa no es el contagio de COVID, la cosa es que los hospitales están llenos de gente extremadamente enferma, no hay citas y ni medicinas. La cosa es que no te atienden por una simple tos, que para muchos con defensas bajas como yo, nos pega muy fuerte.",-1,1244129294139490305
Dicen que ya me dio COVID y yo ni en cuenta.,-1,1358674691725131777
Prevenir es Salud! Quédate en Casa! #CuidemosTodosDeTodos #Covid_19mx 💯🌹👱🏻‍♀️ https://t.co/wlzUzCsip5,0,1253375604558139392
Y a quien le creen más que le haya dado Covid-19?,0,1263321282621239297
"A 🥚 🦠aquí organizando asado con mis vecinos y tomando precauciones debidas, si gustan están invitados 👍🤭🎼🥩🍺 #covid_19mexico #MexicoSeQuedaEnCasa #FelizDomingo https://t.co/PK40IiiFAh",0,1241803959754506242
Esta es la primera canción que cantaré cuando me ponga la vacuna https://t.co/eG3hn2Qlln,0,1331858190582026241
#MexiquensesEnRiesgo Urgen pruebas de Covid-19 para detectar a las personas infectadas para así otorgarles tratamiento y prevenir más Muertes en el País. https://t.co/nsZ83JTASP,-1,1257788623694561286
"#Nacional  DESINFECTAN OFICINAS DEL AYUNTAMIENTO DE PALIZADA, COMO ESTRATEGIA PARA COMBATIR EL COVID-19.  Como parte de la estrategia para prevenir la propagación del Coronavirus (Covid-19), el gobierno municipal que encabeza la Licda. Maritza Díaz Domínguez, refuerza la labor... https://t.co/rbtSJgZ38Y",1,1282446852504330240
"#vendimia2020 #covid_19 #corinavirus  #stayathome en La Florida, Saltillo https://t.co/7chwNyxftY",0,1244153133376450560
"Esta mañana como parte de las acciones que realiza el alcalde @FerminSosaLugo para combatir los contagios del Coronavirus (COVID-19), recibió en esta ciudad de Izamal a los elementos de la guardia nacional para la seguridad de los habitantes de Izamal y sus comisarías. https://t.co/cmxMlab51m",1,1249129828973981698
"Si pudieran pedir un deseo hoy para el mundo cuál sería? Si se tratase de la vacuna contra el Covid-19, ¿podrían añadir a su petición que la invente y la venda un mexicano?  https://t.co/Ks5ZMaPka1",1,1260596195946307587
Mantiene #Puebla semáforo rojo de riesgo Covid-19 https://t.co/aU7HpCbI1r  [@ParabolicaRed],-1,1289358459683721223
"#QuédateEnCasa La Secretaría de Salud reporta panorama sobre #Covid19 al 2 de julio de 2020: 238,511 casos confirmados 25,565 confirmados activos 76,423 sospechosos 295,561 negativos 29,189 defunciones confirmadas 2,185 defunciones sospechosas 610,495 personas fueron estudiadas. https://t.co/J0GY4iZ3Ol",-1,1278859495700037632
"#Covid19_mx   Una semana de la nueva normalidad, entre manifestaciones, se incrementa la pandemia: “...se observó que Durango presenta un aumento de los casos activos de 297 por ciento; Jalisco 190%, Guanajuato 132% y Coahuila 113 por ciento.” https://t.co/YKRwWUWd0f",-1,1270390667110481926
#SnteNoticias 🌐  #Webinar @eduint 👨‍💻🔛👩‍💻   🌎 Regreso de docentes a escuelas hasta que esté controlada pandemia #COVID19 🦠 🌍 Ninguna tecnología puede sustituir interacción presencial maestro-alumno  🌏 En México se ha garantizado certeza laboral #SNTE Mtro Alfonso Cepeda Salas https://t.co/RF43C0L251,-1,1280552435837071361
"@TurkogluHDQROMX @paliplax Es un programa de apoyo Covid, se llama Alimentos en caliente y se ha realizado con mucha aceptación en las distintas delegaciones del Municipio #saludos",1,1313540564797792261
Operadores del transporte público son héroes en la lucha contra la pandemia Covid-19 https://t.co/hwd7iCd2KT,1,1252413488212787205
"Masques de mode en tissu III 🙃🙃🙃🙃🙃🙃 #igersmexico #covid_19 #covidartmuseum en Puebla, Mexico https://t.co/vq5qd8ca2H",0,1313902871923101697
Situación del Covid en el Estado de Guanajuato @ELPODERNOTICIAS @pequeezquerrall https://t.co/hStZahAMng,0,1310428363807481857
"#MLBxESPN unos playoffs con 16 equipos, tal vez sea un buen experimento; dadas las circunstancias de este año por el #COVID19, saludos desde 🇲🇽",0,1308576196947587073
"Si está culero hacer fila, la neta, pero la vacuna es para todos, parejo, sin distinciones. No sé exhiban tan culero, porfa.",-1,1361933317793325056
"@CiroGomezL cortejo Pdte mpal fallecido por #COVID__19 cero protocolo TUXTEPEC, Oaxaca.  https://t.co/GmUTCh5eVE",-1,1284260073120899073
@MarianaPadilla Ya se murieron de covid o de aburrimiento???,0,1338694573082734592
"¡Sí Juárez viviera, en su casa estuviera! #stencilart #stencil #streetart #covi̇d19 #quedateencasa #oaxaca en Oaxaca Centro, Oaxaca https://t.co/snSixKj0AX",0,1251929033111212033
"Se supone que somos nosotros ... 😁😁😁 #foto #covid en Tuxtla Gutiérrez, Chiapas https://t.co/WsM5WSfIrS",0,1271882920823795713
"@SportsWorldMex buenas tardes,¿pueden confirmar que un usuario del club Pedregal dio positivo en COVID-19? así como informar si está persona frecuentó otros clubs",-1,1239664359648841728
Yo- Si mire señor todo indica que puede ser dengue no amerita prueba de covid. 🙂.                                              Paciente - A ok pues chingue a su madre 🙄🙃🙃.   (Ella tampoco le va a hacer su prueba 😕😕) jajaja,0,1271882105253965824
"@JohnMAckerman @lopezobrador_ Ahh mas con los comunistas de MasBurro, Evo Drogales, Los KKs Fernandez y Arce de Bolivia. ya les quemaban el hocico por hacerlo. Por cierto donde esta el convaleciente del Covid ""ojos de sapo"" de Mario Delgado?... Ahh si, esta en Bolivia se fue a la coleada...",-1,1325612571190124544
"El que se quiera vacunar que se forme, el que no que se ponga a trabajar y listo. Más rápido llegará a nosotros los que si queremos la vacuna, no importa si es la china, gringa o rusa. #SputnikV #Pfizer #AstraZeneca",1,1354315559538745345
Anda con todo el Toro Rayado Ya quiere vacunar a todo el que se le atraviese 😂😂😂😂 https://t.co/5SRxDytApm,1,1302106050003218432
"Ya estaríamos así,  pero llegó el Covid y aqui estoy encerrada. https://t.co/SZYirRQtHn",-1,1326229768610541568
"#COVID19 | Durante la Fase 3 de la emergencia sanitaria, el programa Hoy No Circula aplicará para todos los vehículos sin importar el holograma de verificación. El día de mañana descansan: #QuédateEnCasa https://t.co/KqbcItOQDH",0,1262228615976022016
"Juaquín, hasta parece que te estás masturbando con una revista del Covid-19. 😱😱😱 https://t.co/nlAFeFmZwR",0,1238665826858938369
@HLGatell Medicamento para hepatitis C abre posibilidad de tratar Covid - https://t.co/nwqOyn7bcD,1,1271082900885090305
"@LuisPerezdeAcha @eleconomista Dejen de mentir,perseguir, calumniar. Hablen claro qué quieren. Oigan conferencia, nunca ha dicho el dr.eso.Quedan en ridículo,vayan a  conferencia,pregunten directamente tengan.. Porqué tanta persecución https://t.co/CMA9nsXTz5",-1,1340905185145540609
"Muy buen panel organizado por el ITAM sobre las repercusiones económicas del COVID-19. en Mexico City, Mexico https://t.co/YbAZvpyysY",1,1245524680338964480
"@espartaco_II @Sandy_4T Los que tenemos diabetes no podemos ni siquiera darnos el lujo de pensar en desechar la necesaria aplicación de la esperada vacuna,saludos.",-1,1316059084672528385
Yo creo que es obvio que la #CDMX  y el #Edomex  llegarán a verde hasta que sea aplicada la vacuna en el país https://t.co/5A18MhlYuI,1,1329962487727341569
"@boomichan Muy mal análisis.  Sólo hablan de los casos estudiados y positivos, pero es bien sabido hasta por ti, qué se estudian muy pocos de los sintomáticos. Verdad?   Te invito que analices la letalidad:  Número de muertos por covid-19 vs el número de casos positivos y te asombrarás.",-1,1290349611610017792
#Querétaro 📚| Más 476 mil alumnos de educación básica reanudarán clases a distancia 😷   • A fin de anteponer el cuidado de la salud y disminuir el riesgo de propagación del virus COVID-19 👇🏽 https://t.co/ynXN8sGMsT,1,1348643605846618119
"Falleció un vecino de covid, y ahora sí toda la calle está en sus casas y si salen, lo hacen con cubrebocas.",-1,1285728020024745984
Aprovechan el #COVID19 para hacer cadenas de personas que quieren ganar seguidores en Instagram Jajajaja,-1,1242581038653726722
"El manejo de los medios sobre el #Covid_19 y el pánico por el papel higiénico parece un capítulo de #31minutos.   Ya lo dijo el gran @TuIioTrivino, “Esto es un noticiero escuchaste, un noticiero, vivimos de la desgracia ajena!” https://t.co/Kju9vliE7Y",-1,1238484897494228992
"#FelizLunes #DiaMundialDelAgua  Amanecimos ""frescos"" pero nos esperan dias de mucho calor en la zona conurbada de #Veracruz #BocaDelRio #MedellíndeBravo #Mexico  Hoy inician la vacunación a los residentes del municipio de Boca del Río. Sin bajar la guardia: cubrebocas+ distancia https://t.co/9UlGE4N1gI",-1,1374010921706782724
@misslagunera Que a un pendejo se le ocurra tatuarse en honor al covid19,-1,1243282817003339776
"@AndresCeniceros Todavía hay covid, diría la Caro",-1,1312204666923446273
Que comience la VACUNACION 🤗...  Ya solo faltan las vacunas. 🥲,-1,1356655284823932931
#QuedateEnCasa #Covid19 Artículo recomendado 👌 del Teólogo Venezolano @rafluciani. Gracias @ReligionDigit por la publicación.  @Pontifex_es @clar_vr @CelamWeb @CEVmedios @IglesiaMexico @UPontificia @CCP_Rome @vaticannews_es @EWTNespanol https://t.co/IWmGLm6ggD,0,1247957120982622208
Feliz cumpleeee Chabelo! siempre te he amado! Ya te vacunaron vs covid?!,0,1362202359707930626
Personas que realmente tienen vocación y no se dejan intimidar por la delincuencia organizada #OmarGarciaHarfuch y que realmente le preocupa la ciudadanía #coronavirus #Covid_19 #AtentadoCDMX https://t.co/f6ETFgwPqt,0,1276727799131275264
@ChumelTorres Hasta que no salga la chingada vacuna no salgo...,-1,1260660833077493760
Donde venderán estos refrigeradores amigos. ?? 😂 La irresponsabilidad les saldrá caro. #QuedateEnCasa #pandemia #COVID19 @ClaudiaRdz_G @CarlosGuzmnR1 @GabyPadilla87  @JaimeSa60525967 @camacho_saldana @RDanielMichel https://t.co/3SDN7Y2p03,0,1354799799585955843
"Compartir la responsabilidad de protegernos, es la clave para avanzar, por eso no debemos bajar la guardia, aún cuando la situación actual de la curva epidémica en Baja California muestra una tendencia hacia el descenso.  #QuédateEnCasa #EnBCNosCuidamosTodos #Coronavirus #COVID19 https://t.co/qECETkfWd4",0,1276328670605574146
"Datos de @LuisaAlcalde: A consecuencia de la contingencia sanitaria (Covid-19), se han perdido 346,878 puestos de empleo formal,  entre el 13 de marzo y 6 de abril. En 2019, se generaron 342,077 empleos formales en el país. En menos de un mes, se han perdido esos puestos.",-1,1247933200913108994
#ÚltimoReporte 📈 de casos #Covid19 🦠 en el Municipio de #Toluca. Pueden consultar diariamente en 📲 https://t.co/V2MmBObaaS https://t.co/GWqZoREXMG,0,1269105426856939520
"El Subsecretario de Promoción de la Salud @HLGatell invita a evitar reunirse con papás, pues los números siguen refiriendo una situación delicada, en el número de casos entorno al #COVID-19 https://t.co/Bpd0piaHSb",-1,1274515689118633984
Mantenerse informados sobre el Covid-19 permite prevenir contagios https://t.co/2jjiu8VAN4,1,1301741486195654657
Tu DECIDES #covid_19mexico #QuedateEnLaCasa #MTY @monterrey_aldia @_LASNOTICIASMTY @MtyNL_ https://t.co/Pu0ym0MsPe,0,1246580341621567489
"-México 🇲🇽 en el último lugar de los  35 países que integran la OCDE, en realizar pruebas de Covid-19.  -Se hacen 0.2 por cada 100 mil habitantes.  ¡Queda claro que a pesar de la pandemia, la salud de los mexicanos no es prioridad para el Presidente! https://t.co/FM56FPbtF6",-1,1253150060277366785
Los lectores de temperatura son para borrarnos el recuerdo de como las antenas #5G危険 nos dieron #COVIDー19 y nos inyectaron #nanochips en la #vacuna para que nos quitarán el líquido de la rodilla y se nos olvidará que éramos médicos y no podíamos atender a los niños con cáncer https://t.co/rQkKCeiEU3,0,1278864014861369347
Hoy  @CarlosJoaquin Gobernador de #QuintanaRoo dará a conocer avances sobre los programas y acciones para la atención del  #COVID19  en #QuintanaRoo #EnVivo a las 8:00 de la noche #NuevaNormalidad #Martes https://t.co/snTshiwkrW,0,1267890834877435904
"El spot de Morena donde dice que ponen la mitad de su presupuesto para vacunas es una farsa más Y dicen que no se hará política con la vacuna, morena eres pura 💩💩💩💩💩💩💩💩💩💩💩",-1,1348034309177929730
"@Tu_IMSS @zoerobledo llevamos en fila más de media hora esperando a un jefe de departamento para canje de carnet, junto a acceso a área covid y sin ventilación. En jefatura de medicina interna nos piden que sigamos esperando. Esto en el hospital San José en Puebla, pueden ayudar?",-1,1343948576443965441
@mijisoficial Vengase al consultorio. Soy nutriologo. No está difícil mantener una glucosa controlada.   En especial en estos tiempos donde la diabetes es una situación de riesgo de Covid.,0,1244473453412925441
"Y entonces donde están las medicinas?, y porque no se compraron muchas pruebas de Covid y así que votaron la tragedia de tantos muertos, no hay dinero, por eso busca el dinero de los fideicomisos https://t.co/GI7XxdPoNi",-1,1295403996627312640
"COVID-19: Miami se convierte en el epicentro de la pandemia en EE.UU., según expertos #Coronavirus https://t.co/WabDIGPqsk",-1,1283010956419895298
El #COVID19 es una muy buena oportunidad para deshacernos de los que usan homeopatía y los que usan la oración como protección y cura.   #SilverLining,-1,1237896261522489345
"@JulietaMejia @AlvarezMaynez @jesi_ortega @LBallesterosM @ErgioVillacobos @JulietaMRabago @VeroDelgadilloG @samuel_garcias @Chertorivski @SergioGilRu Bueno él lo ha dicho en sus conferencias, el cubre bocas es para el que tiene enfermedades respiratorias o el COVID, no para el que presume estar sano!",-1,1254619609216548870
#EnCasaYSinComida la 4T pone a los más humildes ante la disyuntiva de salir a trabajar con el riesgo de contagiarse del virus COVID_19 o quedarse en sus casas y morirse de hambre. https://t.co/7oeWwehC3L,-1,1250141656873086983
"Pasele pasele le vengo ofreciendo el esquema de vacunación completo 🤗💞💉 en Hgz #28 Imss ,Costa Rica , Culiacan , Sinaloa https://t.co/uwmqbTjQ9W",1,1270398340912603137
"OJO Si tienes obesidad eres más propenso a ser contagiado, advierte @Enrique_Clausen. Explica: “Nos está pegando fuerte la epidemia: Mucho de lo que nos pasa es por el estilo de vida y alimentación. No existe vacuna. La mejor vacuna es distanciamiento social y #QuedateEnCasaYa”.",-1,1248819534431215617
@HLGatell No les da así como pena anunciar o publicar el pésimo desempeño de su plan de vacunacion en comparación del país que quieran,-1,1356781666941960194
"Con mucha tristeza me entero de la muerte del Dr. José Bueno Almanza, Director Médico de la @BeneTampico, una de nuestras instituciones hermanas, por #COVID19.  Pepe fue un médico capaz, ético y profesional. Un hombre bueno y un buen amigo. No alcanzó a llegar a la vacuna. https://t.co/ytGMXGAo5T",-1,1342902341851222016
A diario muerdes por centenas en Beirut 173 en un día y la fuerza y unión de los ciudadanos hicieron que renunciara todo el gabinete gubernamental!!!! Y nosotros llevamos 150 mil muertes por Covid-19 en seis meses hasta cuando mexicano cobarde despertarás para unirnos. https://t.co/SLtmyppvaH,-1,1294336181371576326
@rsnunez Sí hay grupos antivacunas pero no lo hacen público. Hay un mercado negro de cartillas de vacunación :(,0,1243552865794359299
"@carloselizondom No te confundas, son eventos totalmente distintos, además los gringos no sueltan ni una sola vacuna !!!",-1,1360118699462696960
Seguimos llevando a cabo acciones contra el COVID-19.  #QuédateEnCasa #EnEquipoLoHacemosMejor #TorreónCiudadEnEquipo https://t.co/EQtJOcCV1Q,0,1259535041476079617
Gracias a la maestra Lucía Probert por la invitación para platicar en línea con alumnos de la prepa del Tec de Mty donde se destacaron las medidas de prevención ante el COVID-19 y algunas otras inquietudes que tenían los alumnos. https://t.co/gJkW7Peu9T,1,1253732111615434754
"Si necesitas salir de tu domicilio para realizar compras, toma en cuenta las siguientes recomendaciones para evitar contagios de #Covid19. https://t.co/rf0Bzylglx",0,1246918447163998208
"@sergioaguayo @HLGatell Se deberá priorizar la vida de un joven de 25 años, delincuente multireincidente, que la de un maestro de 72 años? O la de un viejo albañil que nunca a dañado a nadie y la de un joven “influencer” que sale a la calle filmandoce infectado de COVID 19, por todos lados?",-1,1250484750180966401
"Si van hacer cuarentena por el #Covid_19  haganla ya, porque tengo un viaje a finales de abril",0,1238238314819248128
Es una realidad #pandemia #coronavirus #COVID19 https://t.co/HuGx8kSaho,1,1355224796850745349
@Gobierno_Tab En Cárdenas cuando va a ser la vacunación?,0,1374097138473431047
En el peor día de #COVID19 en México.   #GatellCovidiota https://t.co/BaqguKjES0,-1,1347170341676834818
"El COVID es amenazante... pero bien decía mi abuelo, “el hambre es canija” https://t.co/lCoiaVQzLf",-1,1245586034630385664
@CODHEM @JorgeOlveraG LAS PERSONAS EN SITUACIÓN DE CALLE DEBEN RECIBIR INFORMACIÓN Y ASISTENCIA MÉDICA POR COVID-19 - https://t.co/NeN8PZVn63,1,1294028834904264704
La vacunación siempre ha sido gratuita. No es un logro “actual” Dejen de politizar la pandemia. Es lo único que Uds saben hacer 🙄 https://t.co/9lwyQCBnuR,1,1362407781341532165
"Es tiempo de un #TabascoUnido, deseo pronta recuperación para cada cada uno de nuestros paisanos que están padeciendo COVID-19, al igual que a nuestro Gobernador @adan_augusto mucha fortaleza y ánimo para salir adelante.  #Tabasco #Quédateencasaya #Fortaleza https://t.co/8vOWkEy9Rm",1,1244764136627679232
"@Foro_TV No me sorprende, ha dado negativo en todo...  Además, con esa 'cara de fuchi' ni el COVID se le quiere acercar...",0,1353739901099888640
Use tus puñaladas como vacuna,0,1264060786416054278
"54 millones de personas dejaron de ser clase media por motivos de la pandemia de Covid y otros 131 millones se hicieron pobres, según un estudio de Pew Research Center. Todo esto, a nivel global. Buen lunes amig@s y enemig@s!",-1,1373997283428200448
Por sí estaban con el pendiente... Hoy tocó de tacuche... Ceremonia de graduación de la Primera Generación de la Especialidad en Neuropsicología Infantil de SOMA. #CODVID19 #Homeschooling #Homeworking #Cuarentena #Covid_19mx #COVID2019 #QuédateEnCasa #DoYourJob #NuevaNormalidad https://t.co/BAxOeuNM7m,0,1294621038567763968
"#UltimoMinuto | #COVID19 Jalisco suma 27 pruebas positivas de coronavirus; 23 enfermos y 4 asintómaticos. Además, SSJ informó, de las 400 personas que fueron a Vail, ya contactaron a 73 de ellos, siguen buscando al resto del grupo. #PuertoVallarta sigue libre de #COVID19mexico",-1,1240767665108471808
Debí aprovechar más las oportunidades cuando no había covid :(,0,1363710214424449028
